Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
NQXSFBZVBLPNCG-UHFFFAOYNA-N,CHEMBL2047574,3359,N,4.53,chembl20,827288,9606,HTR3A,2102,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C(=CC3)Cl)Cl
NRJJRVIMKKANAW-UHFFFAOYNA-N,1408942,3359,N,,pubchem,616534,9606,HTR3A,2102,N1(CCN(CC1)C)C=2N=CN=C(C2)C3=CC=CC=C3
NNJAFUNKEIDAAF-DVIAZDKANA-N,CHEMBL225543,3359,A,5.7,chembl20,578446,9606,HTR3A,2102,C=1C(=CC=2NC(N(C(C2C1)=O)C3CCCCC3)=O)C(NCCN4CCCCC4)=O
NLWMJOOAJCUQKB-UHFFFAOYNA-N,CHEMBL2205053,3359,A,6.96,chembl20,880265,9606,HTR3A,2102,N1(CCNCC1)C=2C(=CC=CC2)SC=3C=C(C(=CC3)Cl)Cl
NODLIVGDESORFX-ZEAXPUFNNA-N,70691531,79246,A,7.05061,pubchem,652569,10116,HTR3A,2102,O=C(NCCOCCOCCOCCOCCOCCOCCOCCNC(OC(C)(C)C)=O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C
OMMHQUDWONZRDG-UHFFFAOYNA-N,53237661,3359,A,6.85387,pubchem,712522,9606,HTR3A,2102,S(C=1C(N2CCNCC2)=CC=CC1)C3=CC=C(C=C3)C(F)(F)F
OMRBXLRIRPGSJD-UHFFFAOYNA-N,CHEMBL2205031,3359,A,7.35,chembl20,880265,9606,HTR3A,2102,N1(CCNCC1)C=2C(=CC(=CC2)C)SC=3C(=CC(=CC3)C)C
OMACXBJTMXFHCQ-UHFFFAOYNA-N,49837354,3359,A,7.11014,pubchem,536968,9606,HTR3A,2102,S1C2=C(CCN(C2)C(=O)C)C3=C1N=C(SCCCN4CCN(CC4)C=5N=C6C(=CC5)C=CC=C6)N(N)C3=O
OHGAQBAXUOYIOB-MVFHNMKANA-N,CHEMBL572038,3359,A,5.46,chembl20,598654,9606,HTR3A,2102,C1[C@](C2=CC=CC(=C2)OC)([C@H](CCC1)CN(CCNC(C=3C(=CC(=C(C3)Cl)N)OC)=O)C)O
OHGAQBAXUOYIOB-PGYCIZRNNA-N,CHEMBL584743,3359,A,5.31,chembl20,598654,9606,HTR3A,2102,C1[C@@](C2=CC=CC(=C2)OC)([C@@H](CCC1)CN(CCNC(C=3C(=CC(=C(C3)Cl)N)OC)=O)C)O
OHKKNUFVKFSRIU-YHMIABHZNA-N,CHEMBL523716,79246,A,9.1,chembl20,523350,10116,HTR3A,2102,N1=C(C=2N(C=CC2)C3=C1C=C(C=C3)F)N4CCN(CC4)C/C(/N)=N/O
OHXKHPFEXVDLQZ-VJSLDGLSNA-N,CHEMBL1277006,3359,A,7.61,chembl20,684849,9606,HTR3A,2102,N=1C(=NC(=C2CCCCC12)O)CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
OICQCECVOFFRAG-VEWCPZSHNA-N,CHEMBL462417,3359,N,4.93,chembl20,864726,9606,HTR3A,2102,C1=C(C=C2C(=C1)N=C(NCCC3CN(CC3)C)N=C2NC)Cl
ONIODQRFDDUVAG-UHFFFAOYNA-N,CHEMBL2205033,3359,A,6.89,chembl20,880265,9606,HTR3A,2102,N1(CCN(CC1)C)C=2C(=CC=CC2)SC=3C(=CC(=CC3)C)C
OIVVFYLMLVRCHQ-MZSATQPUNA-N,46233560,3359,A,7.58004,pubchem,461556,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@H](C1)CCC2)C)C3=NN(C=4C3=C(OC)C=CC4)C
OJGZHBJNBKIPHW-WYUMXYHSNA-N,CHEMBL329179,3359,A,8.71,chembl20,3465,9606,HTR3A,2102,N=1C(C=2C(F)=CC=CC2)=CSC1CC=3N=CNC3C
OMLDMGPCWMBPAN-GPQMBLKYNA-N,CHEMBL1748,3359,A,5.8,chembl20,598654,9606,HTR3A,2102,N1CCC(C(C1)OC)NC(C=2C(=CC(=C(C2)Cl)N)OC)=O
OLLHYYCQHNBTQC-UHFFFAOYNA-N,CHEMBL479683,3359,A,5.6,chembl20,1296927,9606,HTR3A,2102,C=1C=C(C=CC1)CCC2=CC(C=3C(O2)=CC=CC3O)=O
PBZNWDCSSPCDNF-URUYPZNPNA-N,CHEMBL1272123,3359,A,7.18,chembl20,674333,9606,HTR3A,2102,C1C2[C@@H](CN(C1)CC2)NC(C3=C4C(OC(=N4)N(C)C(C)C)=CC=C3)=O
PDGZHMCTFNGBMB-UHFFFAOYNA-N,10826756,79246,A,9.1549,pubchem,375597,10116,HTR3A,2102,OC=1C=C2N=C(N3CCN(CC3)C)C=4N(C2=CC1)C=CC4
PELIXYXPUAFHOR-YHSKDTNENA-N,CHEMBL473302,3359,A,7.92,chembl20,864726,9606,HTR3A,2102,C=1C=C2N=C(N3CCN(CC3)C)N=C(C2=CC1Cl)N
PCXDWBYAWMJZSM-GPQMBLKYNA-N,CHEMBL461729,3359,A,5.45,chembl20,864726,9606,HTR3A,2102,C1=C(C=C2C(=C1)N=C(N3CC4C(C3)NCCC4)N=C2NC)Cl
OXIAXPOOKVTTDN-XBXBPLPCNA-N,46831057,3359,A,5.24413,pubchem,483825,9606,HTR3A,2102,FC=1C(C2=CC=C(NC(=O)NCCCCN3CCCCC3)C=C2)=CC=CC1
OUTWSZAPEGAWEL-BDGWVKIONA-N,CHEMBL2180835,3359,N,4.5,chembl20,877121,9606,HTR3A,2102,N1(CCCC(NC=2C=C(NN2)C3=CC=C(C=C3)OC)=O)CCCCC1
OVNSLCAMMBQZNV-NFBKTVIUNA-N,24995991,79246,A,8.29243,pubchem,648454,10116,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C3=C(N=NC(O)=C3)C
OVNSLCAMMBQZNV-NFBKTVIUNA-N,CHEMBL1958323,3359,A,8.8,chembl20,805903,9606,HTR3A,2102,C=1(N=NC(=C(C=2C=CC(=CC2)OCCCN3CCC[C@H]3C)C1)C)O
OZOLNJQERDKPFN-AVZPFHFMNA-N,CHEMBL3084777,3359,A,7.83,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C=5C=CC=CC5OC)=O
OZOLNJQERDKPFN-DYSDBGLANA-N,76313439,3359,A,7.82681,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)C=5C(OC)=CC=CC5
PAIJZQABGSYWKN-UHFFFAOYNA-N,56850927,79246,A,7.92082,pubchem,635936,10116,HTR3A,2102,S1C(=O)N(CCCCCCCCNCC2OC=3C(CC2)=CC=CC3)C(=O)C1
OYEREZMILAMQAG-GWQIHCKNNA-N,CHEMBL415568,3359,A,5.4,chembl20,445995,9606,HTR3A,2102,C1=CC=C2C([C@@]34[C@@H]5C[C@H]6C(C[N+]5(CC3)C)=CCO[C@@H]7[C@H]6[C@@H]4N2C=C8[C@H](N7C9=CC=CC=C9)[C@H]%10CC[N+]%11([C@H]%10C[C@H]8/C(/C%11)=C\CO)C)=C1
OXKRFEWMSWPKKV-CJDLIRGWNA-N,CHEMBL2180264,3359,N,4.4,chembl20,877365,9606,HTR3A,2102,C1CN2[C@@H]([C@H](C1CC2)NC(=O)C=3OC4=C(C3)C=CC=C4)CC=5C=CC=NC5
OXKRFEWMSWPKKV-SXKUKAAANA-N,CHEMBL1258006,15561,A,5.16,chembl20,877209,10090,HTR3A,2102,C=1C=CC(=CN1)C[C@H]2[C@@H](C3CCN2CC3)NC(=O)C4=CC=5C=CC=CC5O4
OXKRFEWMSWPKKV-SXKUKAAANA-N,CHEMBL1258006,3359,N,4.52,chembl20,877365,9606,HTR3A,2102,C=1C=CC(=CN1)C[C@H]2[C@@H](C3CCN2CC3)NC(=O)C4=CC=5C=CC=CC5O4
OFHBGKCIXSZVLN-FNFDWACINA-N,CHEMBL389120,3359,N,4.6,chembl20,445992,9606,HTR3A,2102,C=1C=C2[C@@]34[C@H]5N([C@H]6[C@H]7[C@H](N(C8=CC=CC=C8)[C@@H]9OCC=C%10[C@@H]([C@H]59)C[C@@H]3[N+](CC4)(C%10)CC%11=CC=C(C(=C%11)OC)OC)[C@@H]%12[C@@H]%13C[C@H]7C(=CCO6)C[N+]%13(CC%14=CC=C(C(=C%14)OC)OC)CC%12)C2=CC1
OCKIPDMKGPYYJS-ZDUSSCGKNA-N,9794392,3359,A,7.92082,pubchem,690410,9606,HTR3A,2102,O1[C@@]2(C3CCN(C2)CC3)CC=4C1=NC=CC4
OBSQXMOZMFTQSH-LVUISUDPNA-N,CHEMBL3084582,3359,A,6.5,chembl20,564428,9606,HTR3A,2102,[C@H]12C[C@H](C[C@H](CC1)N2C)NC(N3C(=NC=4C=CC(=CC43)OC)O)=O
ODMLUIATXKBXOW-HRNBZBKQNA-N,CHEMBL1632174,3359,A,5.0,chembl20,697187,9606,HTR3A,2102,C1=CC=C2N3C(OCCC3)=C(C2=C1)C(NCC4CCN(CC4)CCCCCC(=O)O)=O
OGPREQIZGSIMHW-JLGFQASFNA-N,71459241,3359,N,,pubchem,709378,9606,HTR3A,2102,O=C(NC1=NNC(C(C)(C)C)=C1)CCCN2CCCCC2
NIJGWJIOMPHDBP-ZHLVXTBQNA-N,CHEMBL492884,3359,A,5.9,chembl20,766545,9606,HTR3A,2102,N1=C(N)N=C(N2CCN(CC2)C)C=C1C=3C=CC=CC3
NECSKBYJMMVETP-UHFFFAOYNA-N,CHEMBL3233402,3359,N,1.29,chembl20,1337830,9606,HTR3A,2102,C1(C(N(C(N1CCCCCN2CCN(CC2)C3=CC=CC=C3)=O)C)=O)(C4=CC=CC=C4)C5=CC=CC=C5
NHECXIKSXNVVSJ-HXTKINSTNA-N,CHEMBL466655,79246,A,6.9,chembl20,523350,10116,HTR3A,2102,N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)CC=5OC(=NN5)O)=CC=C3)F
NGQQPARRDBDNPB-UHFFFAOYNA-N,53237438,3359,A,7.4437,pubchem,712522,9606,HTR3A,2102,ClC1=CC=C(SC=2C(N3CCNCC3)=CC=CC2)C=C1
NCRXNBZLAOHEGG-LKHHGCNMNA-N,CHEMBL2011598,79246,A,6.88,chembl20,809641,10116,HTR3A,2102,O(CCOCCNC(=O)OC(C)(C)C)CCNC(C1=C(C(=NC=2C1=CC=CC2)N3CCN(CC3)C)C)=O
MZRKHUUDDHJVHS-LILDFLRNNA-N,CHEMBL62023,3359,A,9.0,chembl20,515866,9606,HTR3A,2102,C12N(C(CC1)CC(C2)NC(N3C=4C=CC=CC4N(C3=O)CC)=O)C
ORIFHGMCBRVMDD-ALLFDXPCNA-N,76316951,3359,A,7.82102,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)C5=CC=CC=C5
ORIFHGMCBRVMDD-JJVVVXOKNA-N,CHEMBL3084779,3359,A,7.82,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@@H](C[C@@H](CCC1)N2C)NC(C3=C4C(OC(=N4)C=5C=CC=CC5)=CC=C3)=O
ORJWZBKFHYBQDC-URUYPZNPNA-N,52943305,3359,A,6.78252,pubchem,526452,9606,HTR3A,2102,O=C(N[C@H]1C2CCN(C1)CC2)C3=C4N=C(OC4=CC=C3)N5CCOCC5
ORKNVPSCDPJCEW-UHFFFAOYNA-N,CHEMBL206666,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C=1C=C2C(=C3N(C2=CC1)CC=4N(C3)C5=C(C=CC=C5)C4C[N+](CC=C)(C)C)C[N+](CC=C)(C)C
ORMRVPRSUUACQQ-ZLJHMRGVNA-N,CHEMBL2058426,3359,A,6.23,chembl20,989092,9606,HTR3A,2102,C/1(\N(C(/C(/N1C)=C\C2=CNC=3C=CC=C(C23)Br)=O)C)=N\C
OUENCNZMGZDHGX-ZGWWKFFJNA-N,CHEMBL1272072,3359,A,7.49,chembl20,674333,9606,HTR3A,2102,C1C2[C@@H](CN(C1)CC2)NC(C3=C4C(=CC=C3)OC(=N4)C5CC5)=O
OSYVRULBWYCRFQ-UHFFFAOYNA-N,CHEMBL423899,79246,A,8.62,chembl20,592418,10116,HTR3A,2102,C1=CC2=C(N=C1)N=C(N3CCN(CC3)C)C4=CC=CN24
OTPPYWCIUOIPCN-LNNLXFCONA-N,10247701,3359,A,5.28,pubchem,1113283,9606,HTR3A,2102,N1(CCN(CC1)C=2C=3C(C=CC2)=CC=CC3)CCC=4C=C5NC=NC5=CC4
OTPPYWCIUOIPCN-LQFNOIFHNA-N,CHEMBL2298806,3359,A,5.28,chembl20,932184,9606,HTR3A,2102,C(CN1CCN(CC1)C2=CC=CC=3C2=CC=CC3)C=4C=CC5=C(C4)N=CN5
OPWPTXBWGBOQAM-CYSPOYASNA-N,CHEMBL2402895,3359,N,4.8,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C=3C4=C(C=CC3)NC(=N4)C=5C=CC=CC5)=O)CC2)O)CC1)C
ORXSRBCOMNTIRE-SRIDJUQPNA-N,CHEMBL314164,79246,A,10.3,chembl20,3406,10116,HTR3A,2102,C1(C(N[C@@H]2CN3CCC2CC3)=O)=C(C(I)=C(C(=C1)Cl)N)OC
OUSHRJXIUGHBPY-PKSOQXRJNA-N,CHEMBL576282,79246,A,7.52,chembl20,592418,10116,HTR3A,2102,C1=C(C=C2N=C(N3CCN(CC3)CC4=NCCN4)C=5N(C=CC5)C2=C1)F
MJSSERWIBBMXQD-UHFFFAOYNA-N,11220991,15561,A,6.03339,pubchem,460741,10090,HTR3A,2102,BrC1=CC=2OC(N3C4CCN(CC4)CC3)=NC2N=C1
MJSSERWIBBMXQD-UHFFFAOYNA-N,CHEMBL611369,3359,A,6.11,chembl20,611801,9606,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=C(C=N4)Br)CC2
MFWNKCLOYSRHCJ-FDTRTOLWNA-N,CHEMBL1290003,3359,A,9.28,chembl20,1278482,9606,HTR3A,2102,O=C(N[C@H]1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)C
MFWNKCLOYSRHCJ-LILDFLRNNA-N,CHEMBL289469,3359,A,8.84,chembl20,800919,9606,HTR3A,2102,C1(=NN(C)C=2C1=CC=CC2)C(NC3CC4CCCC(N4C)C3)=O
MFWNKCLOYSRHCJ-XEVJZERQNA-N,CHEMBL1628633,3359,A,8.92,chembl20,689168,9606,HTR3A,2102,C1(=NN(C([3H])([3H])[3H])C=2C1=CC=CC2)C(N[C@H]3C[C@@H]4CCC[C@@H](N4C)C3)=O
MFWNKCLOYSRHCJ-XICDFVNANA-N,5284566,3359,A,9.27572,pubchem,1056991,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)C
MHNNUCFPEURPIX-MSBJYWSPNA-N,CHEMBL3084434,3359,A,8.96,chembl20,800919,9606,HTR3A,2102,C(=S)(NC=1C=C(C(O)=O)C(=CC1)C2=C3C(=CC(C=C3)=O)OC=4C2=CC=C(C4)O)NCCCCN5C6=CC=CC=C6C(=N5)C(N[C@H]7C[C@@H]8CCC[C@@H](N8C)C7)=O
MHNNUCFPEURPIX-OEYIEJJKNA-N,76316932,3359,A,8.95861,pubchem,643471,9606,HTR3A,2102,S=C(NCCCCN1N=C(C(=O)NC2C[C@H]3N([C@@H](C2)CCC3)C)C=4C1=CC=CC4)NC5=CC(=C(C=6C7=C(OC=8C6C=CC(=O)C8)C=C(O)C=C7)C=C5)C(O)=O
PWWDCRQZITYKDV-UHFFFAOYNA-N,CHEMBL56900,3359,A,9.44,chembl20,3480,9606,HTR3A,2102,C=1(N(C2=CC=CC=C2N1)CC3=CC=CC=C3)N4CCNCC4
PWYWGJDVCMKQQI-CYSPOYASNA-N,70681001,79246,A,7.74473,pubchem,652569,10116,HTR3A,2102,O=C(NCCCCCCCNC(OC(C)(C)C)=O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C
PRDUMQZRJGOLSV-UHFFFAOYNA-N,CHEMBL1278176,3359,A,7.01,chembl20,684849,9606,HTR3A,2102,N=1C(N(C(C2CCC(CC12)C)=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
PRICKWSOIKQPFF-LKHHGCNMNA-N,CHEMBL376596,3359,A,5.32,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCCN3C(CCCC3)CC)=O)=O)CC4=CC=C(C=C4)Cl)=O
PXQFOMCFQUXMBP-YESWCKIVNA-N,CHEMBL2426097,3359,A,6.12,chembl20,983724,9606,HTR3A,2102,C1=CC=C2C(=C1)C(=C(C(=N2)O)C=3CC(N(N3)C(CCC(=O)O)=O)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
PYCLIFABZLPONX-SPEPDGBUNA-N,CHEMBL224778,3359,A,5.72,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)CC4=CC=C(C=C4)F)=O
PTGWFYYEAUFEAS-VLCWVNJCNA-N,CHEMBL403858,79246,A,6.46,chembl20,479255,10116,HTR3A,2102,C=1C2=C(C=C(N1)C(N[C@H]3CN4C[C@@H](C3)CC4)=O)C=CO2
PUDDOANNCQNPJM-UHFFFAOYNA-N,CHEMBL203627,3359,N,4.0,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3C(=C(C2=C1)CN(C)C)CN4C5=C(C(=C4C3)CN(C)C)C=CC=C5
PZQLMQHTASUMAA-QWYAOPKLNA-N,CHEMBL388049,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C=1C=C2[C@@]34[C@H]5N(C=C6[C@H](N([C@@H]7OCC=C8[C@@H]([C@H]57)C[C@@H]3[N+](CC9=CC=C(C(=C9)OC)OC)(CC4)C8)C=%10C=CC=CC%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]6/C(/C%12)=C\CO)CC%13=CC=C(C(=C%13)OC)OC)C2=CC1
QYWDOJXSLBBWLE-UHFFFAOYNA-N,CHEMBL54720,3359,A,8.85,chembl20,564556,9606,HTR3A,2102,C1=2C(=NC3=C(N1C=CC2)SC=C3)N4CCN(CC4)CC=5C=CC=CC5
QZAYGJVTTNCVMB-UHFFFAOYNA-N,5202,3359,A,6.85078,pubchem,552111,9606,HTR3A,2102,OC1=CC=2C(CCN)=CNC2C=C1
QZAYGJVTTNCVMB-UHFFFAOYNA-N,CHEMBL39,15561,A,5.47,chembl20,582922,10090,HTR3A,2102,OC1=CC2=C(C=C1)NC=C2CCN
QZAYGJVTTNCVMB-UHFFFAOYNA-N,CHEMBL39,79246,N,4.92,chembl20,3481,10116,HTR3A,2102,OC1=CC2=C(C=C1)NC=C2CCN
QTTLTCXANBZETA-UHFFFAOYNA-N,CHEMBL2205047,3359,A,6.35,chembl20,880265,9606,HTR3A,2102,N1(CCNCC1)C=2C(=CC=CC2)SC=3C=CC(=CC3)C(C)(C)C
RBNIAPFMQOKNBD-MRXNPFEDNA-N,CHEMBL3261484,3359,A,9.1,chembl20,1350968,9606,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)C
QZNZJWLUNDXZQA-DNHAVOHBNA-N,CHEMBL1628632,3359,A,8.59,chembl20,689168,9606,HTR3A,2102,C1(=CN(C([3H])([3H])[3H])C2=C1C=CC=C2)C(CCC3=C(NC=N3)C)=O
QZUDBNBUXVUHMW-UHFFFAOYNA-N,2818,15561,A,7.49485,pubchem,6022,10090,HTR3A,2102,ClC=1C=C2N=C(N3CCN(CC3)C)C4=C(NC2=CC1)C=CC=C4
QZUDBNBUXVUHMW-UHFFFAOYNA-N,CHEMBL42,3359,A,6.73,chembl20,932184,9606,HTR3A,2102,N1=C(C=2C(=CC=CC2)NC=3C1=CC(=CC3)Cl)N4CCN(CC4)C
RBWCGRRFKTVLKF-UHFFFAOYNA-N,44157938,79246,A,7.10237,pubchem,375321,10116,HTR3A,2102,OCC(N1CCN(CC1)C2=NC=3C(N4C2=CC=C4)=C(C=CC3)C)C5=CC=CC=C5
RCBBDNFCXSBDIT-VEORKLDJNA-N,CHEMBL2402893,3359,N,4.4,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)NC(=N4)C(C)(C)C)=O)CC2)O)CC1)C
RCCDDPHPJBBTOH-UHFFFAOYNA-N,CHEMBL3235482,3359,A,6.3,chembl20,1335278,9606,HTR3A,2102,S1(=O)(=O)C=2C(C=3C1=CC(=CC3)N4C5CCN(CC4)CC5)=CC(=CC2)F
QWZXRDUZUQKTLV-HGARQAILNA-N,76313438,3359,A,7.78252,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C
QWZXRDUZUQKTLV-MSDBZKIPNA-N,CHEMBL3084773,3359,A,7.78,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C)=O)C
PKPRDSSAMMLSLJ-UHFFFAOYNA-N,11709098,15561,A,6.61261,pubchem,460741,10090,HTR3A,2102,ClC=1C=C2OC(N3C4CCN(CC4)CC3)=NC2=NC1C
PKPRDSSAMMLSLJ-UHFFFAOYNA-N,11709098,3359,A,7.1549,pubchem,460743,9606,HTR3A,2102,ClC=1C=C2OC(N3C4CCN(CC4)CC3)=NC2=NC1C
PKWXICSBZZLGCF-UHFFFAOYNA-N,CHEMBL260565,3359,A,6.6,chembl20,766545,9606,HTR3A,2102,C1=CC2=NC(=CC=C2C=C1Cl)N3CCN(CC3)C
POJMJIIKSJRQPV-BKCOEDNVNA-N,CHEMBL570487,3359,A,5.77,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@H]([C@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-FQOUJLDENA-N,CHEMBL571799,3359,A,6.8,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@@H]([C@@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-KXIARRLPNA-N,45485620,3359,A,6.10237,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@@H]2[C@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
POJMJIIKSJRQPV-QBUXJXJZNA-N,45485675,3359,A,5.55284,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@H]2[C@@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
PJNPXONFXSTOIP-UHFFFAOYNA-N,CHEMBL578809,79246,A,7.75,chembl20,592418,10116,HTR3A,2102,N1(C=NC=C1)CCN2CCN(C3=NC4=CC=CC(=C4N5C3=CC=C5)C)CC2
PNKGJBPTSCNELU-LQFNOIFHNA-N,24995993,79246,A,8.12494,pubchem,648454,10116,HTR3A,2102,O(CCCN1CCCCCC1)C2=CC=C(C=C2)C3=C(N=NC(O)=C3)C
PNKGJBPTSCNELU-LQFNOIFHNA-N,CHEMBL1958325,3359,A,8.32,chembl20,805903,9606,HTR3A,2102,C1(O)=CC(C=2C=CC(=CC2)OCCCN3CCCCCC3)=C(N=N1)C
PMDWRQSBVADLQY-TZHLVZAZNA-N,CHEMBL396705,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)CC%10=CC=CC=C%10)C2=C1)C%11=CC=CC=C%11)[C@@H]%12[C@@H]%13C[C@H]5C(=CCO4)C[N+]%13(CC%14=CC=CC=C%14)CC%12
PPGYKWQFGNLYIY-LPOXYMQJNA-N,CHEMBL1643882,3359,A,8.31,chembl20,700634,9606,HTR3A,2102,C1=C2C(N(CC=3NN=C(C=C1)C32)[C@H]4C5CCN(C4)CC5)=O
PPGYKWQFGNLYIY-PKDVVFMDNA-N,CHEMBL1643881,3359,A,8.36,chembl20,700634,9606,HTR3A,2102,C1=C2C(N(CC=3NN=C(C=C1)C32)[C@@H]4C5CCN(C4)CC5)=O
PHSGELOOPCEGJG-MPIMZMORNA-N,CHEMBL445505,79246,A,8.68,chembl20,523350,10116,HTR3A,2102,N1=C(C=2N(C=CC2)C3=CC=C(C=C31)O)N4CCN(CC4)CC(=O)O
PHTYRUNMQXLWGU-LKYJXJLONA-N,CHEMBL3084771,3359,A,7.45,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5C[C@H](O[C@H](C5)C)C)=O
PHTYRUNMQXLWGU-RKOYUBKYNA-N,76309746,3359,A,7.45223,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5C[C@@H](O[C@@H](C5)C)C
PIEZNFVNSICXLK-YSFVJRKJNA-N,CHEMBL2151441,3359,N,4.4,chembl20,877365,9606,HTR3A,2102,[C@@H]1([C@H](CC2=CN=CC=C2)N3CCC1CC3)NC(C=4SC(=CC4)C)=O
QDDFYHFHWWVLRP-IHBONYPBNA-N,CHEMBL2011470,79246,A,8.57,chembl20,809641,10116,HTR3A,2102,N=1C2=CC=CC=C2C(C(=O)NCCCCCCCNC(=O)C3=C(C(=NC4=CC=CC=C34)N5CCN(CC5)C)C)=C(C)C1N6CCN(CC6)C
QFWHMNCBGAIEHD-DUAYABRENA-N,76320681,3359,A,8.33724,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC
