Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
SDYKMQKYPRJEJM-PWXFAFRWNA-N,CHEMBL3084767,3359,A,8.46,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC(C)C)=O)N2C
SECBCZUIMWWSPE-UHFFFAOYNA-N,53238120,3359,A,7.92082,pubchem,712522,9606,HTR3A,2102,ClC1=C(SC=2C(N3CCNCC3)=CC=CC2)C=CC(OC)=C1
URKOMYMAXPYINW-UHFFFAOYNA-N,CHEMBL716,3359,A,6.0,chembl20,1329312,9606,HTR3A,2102,S1C=2C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)=CC=CC2
UVEYNCQCHBIENE-XOCYATNVNA-N,CHEMBL472219,3359,A,6.6,chembl20,564428,9606,HTR3A,2102,C1(=CC(=CC2=C1NC=N2)Cl)C(=O)NC[C@@H]3CCN4CCC[C@]43C
XDJFTOOYWJXAAZ-MRXNPFEDNA-N,CHEMBL3261485,15561,A,6.75,chembl20,1350972,10090,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)OC
XDJFTOOYWJXAAZ-MRXNPFEDNA-N,CHEMBL3261485,3359,A,7.87,chembl20,1350968,9606,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)OC
XDSPKYGOPLCTEA-YIGIZFADNA-N,44427870,3359,A,5.24413,pubchem,297966,9606,HTR3A,2102,BrC1=CC=C(C[N+]23[C@@H]4[C@@]5([C@H]6N([C@@H]7OCC=C8[C@H]9[C@@H]7[C@H](N([C@@H]%10OCC=C([C@@H]([C@H]6%10)C4)C2)C%11=CC=CC=C%11)[C@@H]%12[C@@H]([N+](CC%12)(C8)CC%13=CC=C(Br)C=C%13)C9)C=%14C5=CC=CC%14)CC3)C=C1
XFBXGLNGAUZHSF-HCKMINDGNA-N,CHEMBL511699,3359,A,7.74,chembl20,864726,9606,HTR3A,2102,N1(CCCN(CC1)C)C=2N=C(C3=CC(=CC=C3N2)Cl)NC
XFMPGBXLGWZMQP-BLJPFOPQNA-N,CHEMBL404372,3359,A,5.97,chembl20,464433,9606,HTR3A,2102,C1=CC=C2N=C(N[C@H](C2=C1Cl)C)N
XFMPGBXLGWZMQP-MWEJZKJPNA-N,44456033,3359,A,5.97375,pubchem,316407,9606,HTR3A,2102,ClC1=C2[C@@H](N=C(NC2=CC=C1)N)C
XKRVOMXWYNEPTN-SPEPDGBUNA-N,CHEMBL223387,3359,A,5.85,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCN3CCCCC3)=O)=O)CC4=CC=CC=C4OC)=O
XJNOJISWTROLSF-UHFFFAOYNA-N,10286136,15561,A,5.86328,pubchem,460741,10090,HTR3A,2102,ClC1=CC=2OC(N3C4CCN(CC4)CC3)=NC2N=C1
XJNOJISWTROLSF-UHFFFAOYNA-N,CHEMBL597241,3359,A,6.32,chembl20,851149,9606,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=C(C=N4)Cl)CC2
XEWOFIPWWSYNAY-ODDWIFNFNA-N,56593934,3359,A,5.0,pubchem,621203,9606,HTR3A,2102,ClC=1C=C(S(=O)(=O)N/C(/N2N=CC3(CCNCC3)C2)=N\CC)C=CC1
XEWOFIPWWSYNAY-ZDTVLGBINA-N,CHEMBL1834350,3359,A,5.0,chembl20,771214,9606,HTR3A,2102,C12(CCNCC1)C=NN(C2)/C(=N/S(=O)(C=3C=C(C=CC3)Cl)=O)/NCC
WIHLVGZFKARCLL-GHOHXXQJNA-N,CHEMBL231056,3359,A,5.6,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C%10CCCC=C%10)C2=C1)C%11=CC=CC=C%11)[C@H]%12CC[N+]%13(C%14CCCC=C%14)[C@H]%12C[C@H]5C(=CCO4)C%13
WIPPGLNWEIAUEV-LLDOCCBONA-N,CHEMBL1824047,3359,A,6.1,chembl20,766545,9606,HTR3A,2102,C1=CC=CC(CCCN=C(N)N)=C1
WGAYVVNWRFPKMG-FICVDOATNA-N,CHEMBL3084708,79246,A,7.74,chembl20,606511,10116,HTR3A,2102,[C@@H]12N([C@@H](CC1)C[C@H](C2)OC(=O)C=3N(C4=C(C3)C=CC=C4)C)C
WGAYVVNWRFPKMG-YIONKMFJNA-N,76331529,79246,A,7.74473,pubchem,455453,10116,HTR3A,2102,O(C1C[C@@H]2N([C@@H](CC2)C1)C)C(=O)C=3N(C=4C(C3)=CC=CC4)C
WEDXHKBFMNCGFH-KRRFTOSTNA-N,76309734,3359,A,8.13668,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
WEDXHKBFMNCGFH-VYKSZDKRNA-N,CHEMBL3084433,3359,A,8.14,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@@H]6CCC[C@@H](N6C)C5)=O
VZSXQQMZYQDDQE-KSGLLHJINA-N,CHEMBL605772,3359,A,9.64,chembl20,612614,9606,HTR3A,2102,C=1C=C(OCC2=CC=CC=C2)C3=C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)C1
WAXMULZSNYUPJB-JSHXYFJWNA-N,CHEMBL2011591,79246,A,7.59,chembl20,809641,10116,HTR3A,2102,C=1C=C2C(C(NCCCCCCCNC(NC[13C](=O)O)=O)=O)=C(C)C(N3CCN(C)CC3)=NC2=CC1
XLQKCOZKZDBOOM-BJGUTAQONA-N,CHEMBL3084768,3359,A,8.7,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C(C)(C)C)=O)N2C
XLQKCOZKZDBOOM-KKVURJRONA-N,76320682,3359,A,8.69897,pubchem,526452,9606,HTR3A,2102,O1C[C@@H](N(CC1)C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C(C)(C)C
XLQUWSDQEGGAEN-UHFFFAOYNA-N,CHEMBL606254,15561,A,5.71,chembl20,611799,10090,HTR3A,2102,C=1(C=NC2=C(OC(=N2)N3C4CCN(CC4)CC3)C1)OC5=CC=CC=C5
XMWUNJMXZHCYGZ-UHFFFAOYNA-N,CHEMBL610228,15561,A,5.2,chembl20,611799,10090,HTR3A,2102,C1=C(N=C2N=C(OC2=C1)N3C4CCN(CC4)CC3)N5CCCC5
XONPZWREUKIQIP-MPIMZMORNA-N,CHEMBL503987,79246,A,8.47,chembl20,523350,10116,HTR3A,2102,N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)CC5=NC=NN5)=CC=C3)F
XONPZWREUKIQIP-UYBDAZJANA-N,44157939,79246,A,8.46852,pubchem,375321,10116,HTR3A,2102,FC1=CC=2N=C(N3CCN(CC3)CC4=NN=CN4)C=5N(C2C=C1)C=CC5
XSOUQQFRYGKIGJ-SKKVRFOWNA-N,CHEMBL2402891,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)N=C(N4)C(C)C)=O)CC2)O)CC1)C
XQKKWUYBGYIOKW-MZSATQPUNA-N,CHEMBL605562,3359,A,5.28,chembl20,612614,9606,HTR3A,2102,C1(=CC=C2C(=C1)C(=NN2C)C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)OC
XHOQYFHYEDPLTL-KSGLLHJINA-N,CHEMBL604083,3359,A,6.13,chembl20,612614,9606,HTR3A,2102,C1=C(OCC2=CC=CC=C2)C=C3C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)=C1
XRXDAJYKGWNHTQ-UHFFFAOYNA-N,5011,3359,A,8.4318,pubchem,297966,9606,HTR3A,2102,N1(CCNCC1)C=2N=C3C(=CC2)C=CC=C3
XRXDAJYKGWNHTQ-UHFFFAOYNA-N,CHEMBL18772,79246,A,9.02,chembl20,592418,10116,HTR3A,2102,N1=C(N2CCNCC2)C=CC=3C1=CC=CC3
YAXFPKADGTTWAD-WYUMXYHSNA-N,CHEMBL2058415,3359,A,5.23,chembl20,989092,9606,HTR3A,2102,C1(=NC(=C(N1C)C=C2C=NC=3C=CC=C(C23)Br)O)NC
YABLRALLVGHPFP-UHFFFAOYNA-N,11572597,3359,A,5.48017,pubchem,460743,9606,HTR3A,2102,O1C(N2C3CCN(CC3)CC2)=NC=4N=C(C=CC14)CC
YDFLGNNHJDQNRD-UHFFFAOYNA-N,53237429,3359,A,6.72125,pubchem,712522,9606,HTR3A,2102,S(C1=C(N2CCNCC2)C=C(C=C1)C)C3=CC=C(OC)C=C3
WLMBSKSEPQCRJV-UEBCHADLNA-N,CHEMBL599760,3359,A,5.0,chembl20,612484,9606,HTR3A,2102,N1(CCN(CC1)C[C@H](NC(C2=CC3=C(S2)N(N=C3C=4C=CC=CC4)C)=O)C)C(=O)C
WLYLIKBNGQZDFH-SPEPDGBUNA-N,CHEMBL224310,3359,A,5.89,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCCN3CCOCC3)=O)=O)CC4=CC=C(C=C4)Cl)=O
WKWADEWWLCVVLF-UHFFFAOYNA-N,CHEMBL1258223,3359,A,5.97,chembl20,664931,9606,HTR3A,2102,C1=C(C(NC)=C2C(OCCO2)=C1C(OCC3CCN(CC3)CCCC)=O)Cl
WJMAMTPJNQQNJJ-WYUMXYHSNA-N,CHEMBL2169971,3359,A,8.23,chembl20,864726,9606,HTR3A,2102,C=1(N=C(C=C2C=CC=CC12)N3CCN(CC3)C)NC
WJXIBLXJBTVURN-UHFFFAOYNA-N,46179722,15561,A,6.85078,pubchem,460741,10090,HTR3A,2102,O1C(N2C3CCN(CC3)CC2)=NC4=NC(OC)=CC=C14
WHHXYDWPIRKEHF-DVIAZDKANA-N,CHEMBL374351,3359,N,4.24,chembl20,578446,9606,HTR3A,2102,C=1C(=CC=2NC(N(C3=CC=C(C=C3)F)C(C2C1)=O)=O)C(=O)NCCN4CCOCC4
WLINCFBAKQHMPZ-OAHLLOKONA-N,66898814,3359,A,8.19382,pubchem,1141224,9606,HTR3A,2102,FC=1C=C2C(=O)N([C@H]3C4CCN(C3)CC4)CCN5N=CC(=C52)C1
WLINCFBAKQHMPZ-OAHLLOKONA-N,CHEMBL3261482,15561,A,6.75,chembl20,1350972,10090,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)F
WMCQQCPVMMLQSS-YGPBECBDNA-N,CHEMBL18710,79246,A,5.4,chembl20,3410,10116,HTR3A,2102,C=12C(=COC1C=CC(C(=O)N)=C2)CCN(C)C
WTRJSQBNDURZJN-UHFFFAOYNA-N,53237430,3359,A,6.30103,pubchem,712522,9606,HTR3A,2102,ClC1=CC=C(SC2=C(N3CCNCC3)C=C(C=C2)C)C=C1
WPCNEALSHHOJPZ-AWHHBVKZNA-N,CHEMBL512418,79246,A,7.77,chembl20,523350,10116,HTR3A,2102,N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)CC5=NC(=NN5)O)=CC=C3)F
WPCNEALSHHOJPZ-ORVKFNBTNA-N,44157941,79246,A,7.76955,pubchem,375321,10116,HTR3A,2102,FC1=CC=2N=C(N3CCN(CC3)CC4=NNC(O)=N4)C=5N(C2C=C1)C=CC5
WQGOHKFYLWGZBM-UHFFFAOYNA-N,53238128,3359,A,6.82391,pubchem,712522,9606,HTR3A,2102,S(C1=C(N2CCNCC2)C=C(C=C1)C)C3=C(C=C(C=C3)C)C
XBRKSAQXTGMBRJ-UHFFFAOYNA-N,CHEMBL1958329,3359,A,8.11,chembl20,805903,9606,HTR3A,2102,C1(N(N=CC(C=2C=CC(=CC2)OCCCN3CCCCC3)=C1)C4=CC=CC=N4)=O
XBRKSAQXTGMBRJ-UHFFFAOYNA-N,CHEMBL1958329,79246,A,7.8,chembl20,805902,10116,HTR3A,2102,C1(N(N=CC(C=2C=CC(=CC2)OCCCN3CCCCC3)=C1)C4=CC=CC=N4)=O
WYWNEDARFVJQSG-UHFFFAOYNA-N,CHEMBL266591,3359,A,5.92,chembl20,3466,9606,HTR3A,2102,C=1C(=CC=2C(=C(NC2C1)C)CCN)O
WZFUDBWXCSNZLO-UNPFRIIGNA-N,44623401,79246,A,6.85078,pubchem,652569,10116,HTR3A,2102,O=C(NCCOCCOCCNC(=O)NC[13C](=O)O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C
WWOMJAJTOOLHDS-GPQMBLKYNA-N,CHEMBL2169964,3359,A,7.33,chembl20,864726,9606,HTR3A,2102,C1=CC=CC=2C1=C(O)N=C(N3CCN(CC3)C)N2
WXYUVRGAULOLOJ-HXTKINSTNA-N,CHEMBL466446,79246,A,6.61,chembl20,523350,10116,HTR3A,2102,N=1C=2C=C(C=CC2N3C(=CC=C3)C1N4CCN(CC4)CC(N=S(C)(O)=O)=O)F
YJZAFOHWUCTBKL-XZAPGCHFNA-N,CHEMBL230952,3359,N,4.82,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C/C=C/C)C2=C1)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12(CC([C@@H]5C[C@@H]%11%12)=CCO4)C/C=C/C
YKBQHBXRXWGQIZ-UHFFFAOYNA-N,CHEMBL3093187,3359,A,5.59,chembl20,1278511,9606,HTR3A,2102,C1=CC(=C2C(=C1)C=3C(C(=N2)OCC4CCN(CC4)CCCC(F)(F)F)=CC=CN3)F
YLVXKWTUSBUFLM-JZQNCSNPNA-N,CHEMBL415570,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3C=C4[C@H](N([C@H]5[C@H]6[C@H]3[C@@]7(C2=C1)CC[N+]8(CC9=CC=C(C=C9)N(=O)=O)[C@H]7C[C@H]6C(C8)=CCO5)C%10=CC=CC=C%10)C%11CC[N+]%12([C@H]%11C[C@H]4/C(/C%12)=C\CO)CC%13=CC=C(C=C%13)N(=O)=O
YMGCQAHDDYCKLB-VEORKLDJNA-N,CHEMBL224227,3359,N,4.94,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCCN3C(CCCC3)C)=O)=O)CC4=CC=C(C=C4)Cl)=O
YPQJBCKTOCWAQJ-DLGLGFIGNA-N,CHEMBL18928,79246,A,5.37,chembl20,3410,10116,HTR3A,2102,C=12C=C(C(=O)N)C=CC1OCC2CCN
YLCLVZULHOQJRR-QWOVJGMINA-N,CHEMBL489061,3359,N,4.78,chembl20,864726,9606,HTR3A,2102,C1=C(Cl)C=C2C(=NC(N3CCN(CC3)C)=NC2=C1)NCC4CCCCC4
YNRFAWWXOCTZKF-UHFFFAOYNA-N,24996324,79246,A,7.92082,pubchem,648454,10116,HTR3A,2102,O(CCCN1CCCCCC1)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C4=NC=CC=C4
YNRFAWWXOCTZKF-UHFFFAOYNA-N,CHEMBL1958330,3359,A,8.28,chembl20,805903,9606,HTR3A,2102,C1(N(C2=CC=CC=N2)N=CC(C=3C=CC(=CC3)OCCCN4CCCCCC4)=C1)=O
YVENIGOVHPMTDH-UHFFFAOYNA-N,CHEMBL3217984,3359,A,6.2,chembl20,1329312,9606,HTR3A,2102,S1C2=C3C(=CC=C2)C4C(N3C5=C(C1)C=CC=C5)CCN(C4)C
YTLUXTFQLXDBJU-MPIMZMORNA-N,CHEMBL489271,3359,A,8.57,chembl20,864726,9606,HTR3A,2102,C1=C(Cl)C=C2C(=NC(N3CCN(CC3)C)=NC2=C1)NCC=4C=CC(=CC4)N
YQNWZWMKLDQSAC-UHFFFAOYNA-N,66860907,3359,A,8.4318,pubchem,712519,9606,HTR3A,2102,S(C=1C(N2CCNCC2)=CC=CC1)C3=C(C=C(C=C3)C)C
YQNWZWMKLDQSAC-UHFFFAOYNA-N,66860907,79246,A,9.74473,pubchem,712498,10116,HTR3A,2102,S(C=1C(N2CCNCC2)=CC=CC1)C3=C(C=C(C=C3)C)C
YQRNOVVTYJEJEA-QQDVIYGSNA-N,CHEMBL2179879,3359,N,4.45,chembl20,877365,9606,HTR3A,2102,C1CN2[C@H]([C@@H](C1CC2)NC(=O)C=3OC4=C(C3)C=C(C=C4)Cl)CC=5C=CC=NC5
YQSXXLHEQOZMOT-LNNLXFCONA-N,CHEMBL363124,3359,A,5.0,chembl20,932184,9606,HTR3A,2102,N1N=C2C=C(CCN3CCN(CC3)C4=C5C(C=CC=C5)=CC=C4)C=CC2=N1
YKQRXGQZAGVEJY-SPEPDGBUNA-N,CHEMBL223331,3359,A,5.62,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)CC4=CC=CC(=C4)F)=O
YKRUFPIZXYGXST-YJJYDOSJNA-N,CHEMBL466662,79246,A,6.63,chembl20,523350,10116,HTR3A,2102,N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)C([C@@H](C=O)N)O)=CC=C3)F
XWTAQEXSIBGWRM-UHFFFAOYNA-N,CHEMBL563848,15561,A,5.4,chembl20,611799,10090,HTR3A,2102,C12CCN(CC1)CCN2C(OC3=CC=CC=C3)=O
XWTAQEXSIBGWRM-UHFFFAOYNA-N,CHEMBL563848,3359,A,5.4,chembl20,851152,9606,HTR3A,2102,C12CCN(CC1)CCN2C(OC3=CC=CC=C3)=O
XWZBMRVQAUIZFU-PKSOQXRJNA-N,CHEMBL570103,79246,A,7.35,chembl20,592418,10116,HTR3A,2102,C1=C(F)C=C2N=C(N3CCN(CC3)CC(=O)NN)C4=CC=CN4C2=C1
XVBPOYYIPRSULQ-UHFFFAOYNA-N,23155758,3359,A,7.0804,pubchem,536968,9606,HTR3A,2102,ClC=1C=2N=C(N(N)C(=O)C2C=CC1)CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
XUKROCVZGZNGSI-CIFLUQPANA-N,25070031,79246,A,8.07058,pubchem,648454,10116,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C=2C=CC(=CC2)C3=NN=C(O)C=C3
XUKROCVZGZNGSI-CIFLUQPANA-N,CHEMBL1829335,3359,A,8.7,chembl20,805903,9606,HTR3A,2102,[C@H]1(CCCN1CCCOC2=CC=C(C=C2)C3=NN=C(C=C3)O)C
YMNXOJIOGVVKPL-YHSKDTNENA-N,CHEMBL2169972,3359,A,6.66,chembl20,864726,9606,HTR3A,2102,C=1(N=C(C=C2C=CC=CC12)N3CCN(CC3)C)N
ZSDSOMKIKNSFJG-UHFFFAOYNA-N,53237896,3359,A,7.17393,pubchem,712522,9606,HTR3A,2102,ClC1=C(SC=2C(N3CCNCC3)=CC=CC2)C=CC=C1Cl
ZTOYBNWVJQYBOX-APDQLCSENA-N,76309747,3359,A,7.14146,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5CCNCC5
ZTOYBNWVJQYBOX-KKBRQIQINA-N,CHEMBL3084772,3359,A,7.14,chembl20,674333,9606,HTR3A,2102,[C@@H]12N([C@@H](C[C@H](C1)NC(C3=C4C(OC(=N4)N5CCNCC5)=CC=C3)=O)CCC2)C
ZROXYPDPKXBHHW-GOSISDBHNA-N,24996327,79246,A,8.30103,pubchem,648454,10116,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C=3C(=NN(C(=O)C3)C4=NC=CC=C4)C
ZROXYPDPKXBHHW-GOSISDBHNA-N,CHEMBL1958333,3359,A,8.77,chembl20,805903,9606,HTR3A,2102,C1(C=C(C(=NN1C2=CC=CC=N2)C)C=3C=CC(=CC3)OCCCN4[C@@H](CCC4)C)=O
ZMWMLWGNIHSFEN-VVKINWOJNA-N,CHEMBL2402889,3359,N,4.2,chembl20,971714,9606,HTR3A,2102,O=S(=O)(N1CCN(CC(CN2CCC(NC(C3=C4C(=CC=C3)NC=N4)=O)CC2)O)CC1)C
ZQRQLCVEOGQBJA-HDZYHOCLNA-N,CHEMBL2426072,3359,A,6.12,chembl20,983724,9606,HTR3A,2102,C(/C=C/C(=O)N1N=C(CC1C=2C=CC(=CC2)Cl)C=3C(=NC4=CC=CC=C4C3C=5C=CC(=CC5)Br)O)(O)=O
ZPMNHBXQOOVQJL-PKSOQXRJNA-N,CHEMBL117287,3359,A,5.4,chembl20,564428,9606,HTR3A,2102,C=12OCCC1C(=C(C=C2C(=O)NC3CCN(CC3)CCCOC)Cl)N
ZINGRQZUIVEPKX-UHFFFAOYNA-N,44592241,3359,A,6.39362,pubchem,416802,9606,HTR3A,2102,O(CC1CCNCC1)C2=CC3=C(C=C2)C=CC(=C3)C#N
ZIQGASWXUSSORV-UHFFFAOYNA-N,CHEMBL481863,3359,A,5.52,chembl20,488314,9606,HTR3A,2102,C1=CC=C2N=C(OC2=C1)OC3=CC=C(C=C3)OCCN4CCCCC4
YZHWETPHARDZQM-UHFFFAOYNA-N,CHEMBL1276920,3359,A,7.06,chembl20,684849,9606,HTR3A,2102,N1=C(N(C(=O)C=2C(=C(SC21)C)C)N)SCCCN3CCN(CC3)C4=NC5=C(S4)C=CC=C5
ZBFOHUZFNZHQKR-QYRFSWOLNA-N,62705633,3359,A,5.58104,pubchem,780308,9606,HTR3A,2102,BrC=1C=C2C(/C=C\3/N(/C(/N(C3=O)C)=N/C)C)=CNC2=CC1
ZBIXUHYPMHVHKQ-UHFFFAOYNA-N,CHEMBL1277281,3359,A,7.2,chembl20,684849,9606,HTR3A,2102,N1=C(N(C(C2CCCC=C12)=O)N)SCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
ZDCLGHCQWVFXJS-UHFFFAOYNA-N,24995990,3359,A,8.05061,pubchem,648455,9606,HTR3A,2102,O(CCCN1CCCCC1)C2=CC=C(C=3C(=NN(C(=O)C3)C)C)C=C2
ZDCLGHCQWVFXJS-UHFFFAOYNA-N,24995990,79246,A,7.74473,pubchem,648454,10116,HTR3A,2102,O(CCCN1CCCCC1)C2=CC=C(C=3C(=NN(C(=O)C3)C)C)C=C2
ZNRGQMMCGHDTEI-ITGUQSILNA-N,CHEMBL56564,3359,A,8.8,chembl20,689121,9606,HTR3A,2102,C1(C(=O)O[C@H]2C[C@H]3CC[C@H](N3C)C2)=CNC=4C1=CC=CC4
ZLUOOMMZUAJVNO-UHFFFAOYNA-N,CHEMBL597440,15561,A,5.21,chembl20,611799,10090,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=C(C=N4)F)CC2
ZLUOOMMZUAJVNO-UHFFFAOYNA-N,CHEMBL597440,3359,A,5.61,chembl20,611801,9606,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=C(C=N4)F)CC2
ZLVGQXFVHCGGPY-MPIMZMORNA-N,24995992,3359,A,8.10237,pubchem,648455,9606,HTR3A,2102,O(CCCN1CCCCC1)C2=CC=C(C=C2)C3=C(N=NC(O)=C3)C
ZLVGQXFVHCGGPY-MPIMZMORNA-N,CHEMBL1958324,79246,A,7.64,chembl20,805902,10116,HTR3A,2102,C1(=CC(=C(N=N1)C)C=2C=CC(=CC2)OCCCN3CCCCC3)O
ZSXVTCQOHADCFY-QWOVJGMINA-N,56946195,3359,A,7.72125,pubchem,648455,9606,HTR3A,2102,O(CCCN1CCCCC1)C2=CC=C(C=C2)C=3C=C(O)N=NC3
ZSXVTCQOHADCFY-QWOVJGMINA-N,56946195,79246,A,7.55284,pubchem,648454,10116,HTR3A,2102,O(CCCN1CCCCC1)C2=CC=C(C=C2)C=3C=C(O)N=NC3
ZMEPAGFWARRSBT-UHFFFAOYNA-N,CHEMBL342447,79246,A,7.89,chembl20,592418,10116,HTR3A,2102,C1=C(C=C2N=C(N3CCN(CC3)CC4=CC=CC=C4)C=5N(C=CC5)C2=C1)F
ZKBYTERDWDMGKM-LJQANCHMNA-N,24996325,3359,A,8.74473,pubchem,648455,9606,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C4=NC(=CC=C4)C
ZKBYTERDWDMGKM-LJQANCHMNA-N,CHEMBL1958331,79246,A,8.36,chembl20,805902,10116,HTR3A,2102,C1(C=C(C=NN1C2=CC=CC(=N2)C)C=3C=CC(=CC3)OCCCN4[C@@H](CCC4)C)=O
ZCOOWPLAEBRGOA-HNNXBMFYNA-N,CHEMBL1643885,3359,A,8.7,chembl20,700634,9606,HTR3A,2102,C1=C2C(N(CC3=NN(C(C=C1F)=C32)C)[C@@H]4C5CCN(C4)CC5)=O
ZCUBEQCDRQOEAQ-URUYPZNPNA-N,CHEMBL1272122,3359,A,7.91,chembl20,674333,9606,HTR3A,2102,C1C2CCN(C1)C[C@H]2NC(C3=C4C(OC(=N4)N(CC)CC)=CC=C3)=O
ZHSLKEYCKRMUKN-UHFFFAOYNA-N,53237435,3359,A,7.19382,pubchem,712522,9606,HTR3A,2102,S(C=1C(N2CCNCC2)=CC=CC1)C3=CC=CC=C3
ZUFRPGFBOPXENO-UHFFFAOYNA-N,CHEMBL1278175,3359,A,7.32,chembl20,684849,9606,HTR3A,2102,N=1C(N(C(C2CC(CCC12)C)=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
ZXDOWRQWHIUDFJ-ALLFDXPCNA-N,76313441,3359,A,7.39362,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4OC(=NC4=CC=C3)C=5C=CC=CC5
ZXDOWRQWHIUDFJ-JJVVVXOKNA-N,CHEMBL3084783,3359,A,7.39,chembl20,674333,9606,HTR3A,2102,[C@@H]12N([C@@H](C[C@H](C1)NC(C3=C4C(N=C(O4)C=5C=CC=CC5)=CC=C3)=O)CCC2)C
ZXEGJFBTERHJCI-UHFFFAOYNA-N,CHEMBL1278088,3359,A,8.33,chembl20,684895,9606,HTR3A,2102,N=1C(N(C(C2CCCCC12)=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
