compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,5.136677139879544
CHEMBL4081003,CC(=O)NC(c1ccccc1-c1cc(Cl)cc(Cl)c1)C(c1cccnc1)c1cccnc1,,6.8297382846050425
CHEMBL1290619,CC(=O)NCC(C)(C)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.928117992693875
CHEMBL584507,CC(=O)Nc1ccc2c(c1)nc(C1=C(C)Nc3ccnn3C1c1ccc(Cl)c(Cl)c1)n2C,>,6.0
CHEMBL1813048,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,>,4.47755576649368
CHEMBL4068539,CC(=O)Nc1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,,7.0
CHEMBL343464,CC(=O)c1ccc(S(=O)(=O)NCc2ccccc2-c2ccccc2C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc1,,5.113509274827518
CHEMBL3787356,CC(C)(C)NC(=O)C1c2c(O)cccc2C(=O)N1Cc1ccccc1-c1ccccc1,,5.600329725273209
CHEMBL3786868,CC(C)(C)NC(=O)C1c2cc(C#N)ccc2C(=O)N1Cc1ccccc1-c1ccccc1,,5.550637409205253
CHEMBL3786093,CC(C)(C)NC(=O)C1c2cc(Cl)ccc2C(=O)N1C(c1cccnc1)c1cccnc1,>,4.494850021680094
CHEMBL3786562,CC(C)(C)NC(=O)C1c2ccc(C#N)cc2C(=O)N1Cc1ccccc1-c1ccccc1,,4.431798275933005
CHEMBL3787036,CC(C)(C)NC(=O)C1c2ccc(NS(C)(=O)=O)cc2C(=O)N1Cc1ccccc1-c1ccccc1,,4.944368743170467
CHEMBL3787069,CC(C)(C)NC(=O)C1c2ccc(O)cc2C(=O)N1Cc1ccccc1-c1ccccc1,,5.118435811600431
CHEMBL3785765,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1cc(F)ccc1-c1ccc(F)cc1,,5.872363747448347
CHEMBL3787088,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1cc(F)ccc1-c1ccccc1,,5.824875990832918
CHEMBL3786519,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccc(F)cc1-c1ccc(F)cc1,,5.853871964321762
CHEMBL3785335,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccc(F)cc1-c1ccccc1,,5.933230545814891
CHEMBL3786460,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccc(F)c(F)c1,,5.891258027893047
CHEMBL3786303,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccc(F)cc1,,5.221848749616356
CHEMBL3786542,CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccccc1,,5.583601673270349
CHEMBL3262831,CC(C)(C)c1ccc(OCCN2CCN(CC(=O)Nc3nccs3)CC2)cc1,,4.19942037843087
CHEMBL3785427,CC(C)(CN1C(=O)c2ccccc2C1C(=O)NCC(F)F)c1ccc(F)cc1,,5.920818753952375
CHEMBL3785198,CC(C)(CN1C(=O)c2ccccc2C1C(=O)NCCCC(F)F)c1ccc(F)cc1,,6.221848749616356
CHEMBL3785768,CC(C)(CN1C(=O)c2ccccc2C1C(=O)NCCCF)c1ccc(Cl)cc1,,6.151977318549908
CHEMBL1289419,CC(C)(CNC(=O)C(C)(O)C(F)(F)F)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.318758762624412
CHEMBL1289299,CC(C)(CNC(=O)C1(C#N)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.267606240177032
CHEMBL1289969,CC(C)(CNC(=O)C1(C#N)CCOCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.251811972993799
CHEMBL1289187,CC(C)(CNC(=O)C1(C(=O)O)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,>,4.301029995663981
CHEMBL1289186,CC(C)(CNC(=O)C1(C(F)(F)F)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.619788758288394
CHEMBL1289530,CC(C)(CNC(=O)C1(C(F)(F)F)CCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.494850021680094
CHEMBL1289417,CC(C)(CNC(=O)C1(C)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.431798275933005
CHEMBL1289298,CC(C)(CNC(=O)C1(N)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.102372908709558
CHEMBL1289638,CC(C)(CNC(=O)C1(N)CCCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.578396073130169
CHEMBL1289069,CC(C)(CNC(=O)C1(O)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.8696662315049934
CHEMBL1289743,CC(C)(CNC(=O)C1(O)CCC(F)(F)CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.200659450546418
CHEMBL1289531,CC(C)(CNC(=O)C1(O)CCCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.136677139879544
CHEMBL1289639,CC(C)(CNC(=O)C1(O)CCCCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.346787486224656
CHEMBL1290063,CC(C)(CNC(=O)C1(O)CCOCC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.703334809738469
CHEMBL1289416,CC(C)(CNC(=O)C1CC1(F)F)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.494850021680094
CHEMBL1289068,CC(C)(CNC(=O)C1CC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.309803919971486
CHEMBL1290171,CC(C)(CNC(=O)C1CCCCN1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.224025668870631
CHEMBL1289850,CC(C)(CNC(=O)C1CCCCO1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.356547323513812
CHEMBL1290397,CC(C)(CNC(=O)C1CCCNC1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,>,4.301029995663981
CHEMBL1289744,CC(C)(CNC(=O)C1CCCO1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.080921907623926
CHEMBL1289968,CC(C)(CNC(=O)C1CCOCC1(C)C)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.017728766960431
CHEMBL1290398,CC(C)(CNC(=O)C1COCCN1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.698970004336019
CHEMBL1290737,CC(C)(CNC(=O)CC(F)(F)F)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.568636235841013
CHEMBL1289851,CC(C)(CNC(=O)CC1CCCCO1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.107905397309519
CHEMBL1290620,CC(C)(CNC(=O)c1cc2ccccc2o1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,>,4.301029995663981
CHEMBL1289071,CC(C)(CNC(=O)c1cc[nH]c1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.87942606879415
CHEMBL1289418,CC(C)(CNC(=O)c1cccnc1O)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,5.042871802323186
CHEMBL1290509,CC(C)(CNC(=O)c1ccco1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.3872161432802645
CHEMBL1289189,CC(C)(CNC(=O)c1ccncc1O)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,>,4.301029995663981
CHEMBL1290510,CC(C)(CNC(=O)c1ccoc1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.443697499232712
CHEMBL1289188,CC(C)(CNC(=O)c1cnccn1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.455931955649724
CHEMBL1290739,CC(C)(CNC(=O)c1cocn1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.045757490560675
CHEMBL1290621,CC(C)(CNC(=O)c1cscn1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.5376020021010435
CHEMBL1289301,CC(C)(CNC(=O)c1ncccc1O)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.337242168318426
CHEMBL1290618,CC(C)(CNC(=O)n1cccc1)CN(C1=NS(=O)(=O)c2cc(F)ccc21)c1ccccc1,,6.468521082957745
CHEMBL3298146,CC(C)(CNc1noc2cccc(O)c12)c1ccccc1,,6.581698708680254
CHEMBL3298141,CC(C)(CNc1noc2ccccc12)c1ccccc1,,6.105683937315561
CHEMBL1090792,CC(C)(O)C(c1ccccc1)N1CCOCC1,>,4.221848749616356
CHEMBL1090793,CC(C)C(N1CCOCC1)C(O)(c1ccccc1)c1ccccc1,,5.489186989487504
CHEMBL1091879,CC(C)C(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,,5.669586226650809
CHEMBL342350,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)Nc1ccccc1,,5.346787486224656
CHEMBL148258,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)OC(C)(C)C,,5.455931955649724
CHEMBL147381,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)OCc1ccccc1,,6.096910013008056
CHEMBL144106,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)Oc1ccccc1,,5.481486060122113
CHEMBL359386,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)c1ccccc1,,5.3872161432802645
CHEMBL148211,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNCCc1ccccc1,,5.3979400086720375
CHEMBL147971,CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNS(=O)(=O)c1ccccc1,,5.585026652029182
CHEMBL358048,CC(C)CCNC(=O)c1ccccc1-c1ccncc1CNC(=O)OCc1ccccc1,,5.154901959985743
CHEMBL143727,CC(C)CCNC(=O)c1cccnc1-c1ccccc1CNC(=O)OCc1ccccc1,,5.107905397309519
CHEMBL146726,CC(C)CCNC(=O)c1ccncc1-c1ccccc1CNC(=O)OCc1ccccc1,,4.920818753952375
CHEMBL144170,CC(C)CCNC(=O)c1ncccc1-c1ccccc1CNC(=O)OCc1ccccc1,,5.585026652029182
CHEMBL97079,CC(C)CCNS(=O)(=O)c1cc(C(=O)NC2CCc3ccccc32)c(Cl)cc1Cl,,5.552841968657781
CHEMBL146482,CC(C)C[C@H](NC(=O)c1ccccc1-c1ccccc1CNC(=O)OCc1ccccc1)C(N)=O,,6.522878745280337
CHEMBL385920,CC(C)N(C(=O)C(c1cccnc1)C(CC(=O)NCC1CN(c2ccccc2)CCO1)c1ccccc1)C(C)C,,5.471211808225104
CHEMBL439539,CC(C)N(C(=O)C(c1cccnc1)C(CC(=O)NCCCc1ccccc1)c1ccccc1)C(C)C,,6.229884705212898
CHEMBL216338,CC(C)N(C(=O)C(c1cccnc1)C(CC(=O)NCCSC(C)(C)C)c1ccccc1)C(C)C,,5.7975116829399065
CHEMBL384706,CC(C)N(C(=O)C(c1cccnc1)C(CC(=O)NCCc1ccccc1)c1ccccc1)C(C)C,,6.3872161432802645
CHEMBL217251,CC(C)N(C(=O)C(c1cccnc1)C(CC(=O)NCc1ccccc1F)c1ccccc1)C(C)C,,6.364516253185088
CHEMBL216262,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)C(N)Cc1ccccc1F)c1ccccc1)C(C)C,,5.882728704344236
CHEMBL217684,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)CCCc1ccccc1)c1ccccc1)C(C)C,,6.6020599913279625
CHEMBL217222,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)CCc1ccccc1)c1ccccc1)C(C)C,,7.0
CHEMBL373704,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)CCc1ccccc1Cl)c1ccccc1)C(C)C,,6.302770657240282
CHEMBL385809,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)CCc1ccccc1F)c1ccccc1)C(C)C,,7.443697499232712
CHEMBL385960,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCCc1ccccc1)c1ccccc1)C(C)C,,6.525783735923745
CHEMBL386975,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccc(Br)cc1)c1ccccc1)C(C)C,,6.441291429466834
CHEMBL385249,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccc(F)cc1)c1ccccc1)C(C)C,,6.452225294612178
CHEMBL385662,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1cccc(F)c1)c1ccccc1)C(C)C,,6.467245621007502
CHEMBL386556,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccccc1Cl)c1ccccc1)C(C)C,,6.120904120499927
CHEMBL217620,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccccc1F)c1ccccc1)C(C)C,,6.823908740944319
CHEMBL216254,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)N[C@@H](C)c1ccccc1)c1ccccc1)C(C)C,,6.309803919971486
CHEMBL216436,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)N[C@H](C)c1ccccc1)c1ccccc1)C(C)C,,6.548213564475709
CHEMBL1088844,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1,,6.911954370472159
CHEMBL357156,CC(C)[C@H](NC(=O)c1ccccc1-c1ccccc1CNS(=O)(=O)c1cccc2ccccc12)C(N)=O,,4.950781977329818
CHEMBL216955,CC(CC(=O)NCC(c1ccccc1)C(C(=O)N(C(C)C)C(C)C)c1cccnc1)c1ccccc1,,7.026872146400302
CHEMBL3787444,CC(CN1C(=O)c2ccccc2C1C(=O)NCC(F)F)c1ccc(Cl)cc1,,5.920818753952375
CHEMBL1090795,CC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,>,4.221848749616356
CHEMBL218128,CC(NC(=O)CC(c1ccccc1)C(C(=O)N(C(C)C)C(C)C)c1cccnc1)c1ccccc1,,6.603800652904264
CHEMBL3786473,CC(c1ccccc1)N1C(=O)c2ccccc2C1C(=O)NC(C)(C)CO,>,5.0
CHEMBL3786255,CC(c1ccccc1)N1C(=O)c2ccccc2C1C(=O)NCc1ccccc1,,5.522878745280337
CHEMBL390106,CC1(C)Oc2ccc(C(=O)NCCc3ccccc3)cc2[C@@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H]1O,,6.698970004336019
CHEMBL230351,CC1(C)Oc2ccc(C(=O)NCCc3ccccc3)cc2[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H]1O,>,6.0
CHEMBL394848,CC1(C)Oc2ccc(C(=O)NCCc3ccccc3)cc2[C@@H](NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H]1O,>,6.0
CHEMBL228386,CC1(C)Oc2ccc(C(=O)NCCc3ccccc3)cc2[C@@H](NS(=O)(=O)c2ccccc2)[C@@H]1O,>,6.0
CHEMBL228493,CC1(C)Oc2ccc(C(=O)NCCc3ccccc3)cc2[C@@H](NS(=O)(=O)c2ccccc2OC(F)(F)F)[C@@H]1O,,6.823908740944319
CHEMBL601672,CC1=C(C(=O)N2CCC(c3ccc(F)cc3)C2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.795880017344075
CHEMBL479618,CC1=C(C(=O)N2CCC(c3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.798602875679548
CHEMBL518717,CC1=C(C(=O)N2CCC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.013228265733755
CHEMBL465276,CC1=C(C(=O)N2CCCC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.180456064458132
CHEMBL605576,CC1=C(C(=O)N2CCCC2c2ccc(F)cc2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.350329725273209
CHEMBL605992,CC1=C(C(=O)N2CCCC2c2ccccc2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.823908740944319
CHEMBL601456,CC1=C(C(=O)N2CCCC2c2ccccn2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.180456064458132
CHEMBL601248,CC1=C(C(=O)N2CCCC2c2cccnc2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,>,6.0
CHEMBL601247,CC1=C(C(=O)N2CCCC2c2ccncc2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.508638306165727
CHEMBL465277,CC1=C(C(=O)N2CCCCC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.045757490560675
CHEMBL518718,CC1=C(C(=O)N2CCCCCC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.721246399047171
CHEMBL601641,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.959427988463823
CHEMBL2042162,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2cc3ccccc3n2C)n2nc(C(F)(F)F)cc2N1,,7.142667503568731
CHEMBL2042158,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C(F)(F)F)cc2N1,,6.995678626217358
CHEMBL2042157,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1,,6.782516055786093
CHEMBL2042159,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C3CC3)cc2N1,,6.6439741428068775
CHEMBL2042156,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.080921907623926
CHEMBL2042160,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2nc3ccccc3s2)n2nc(C(F)(F)F)cc2N1,,6.55129368009492
CHEMBL602854,CC1=C(C(=O)N2CCC[C@H]2c2cc(C)on2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.0460769239580365
CHEMBL2042154,CC1=C(C(=O)N2CCC[C@H]2c2ccc(F)cc2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1,,7.0
CHEMBL602070,CC1=C(C(=O)N2CCC[C@H]2c2ccc(F)cc2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.301029995663981
CHEMBL604134,CC1=C(C(=O)N2CCC[C@H]2c2n[nH]c(=O)n2C)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,>,6.0
CHEMBL606204,CC1=C(C(=O)N2CCC[C@H]2c2nc(C)c(C)s2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.522878745280337
CHEMBL600211,CC1=C(C(=O)N2CCC[C@H]2c2nc(C)no2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.799664247251049
CHEMBL602058,CC1=C(C(=O)N2CCC[C@H]2c2nnc(N)s2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,>,6.0
CHEMBL610340,CC1=C(C(=O)N2CCC[C@H]2c2nnc[nH]2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,>,6.0
CHEMBL601035,CC1=C(C(=O)N2CCC[C@H]2c2nnn(C)n2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.318758762624412
CHEMBL604544,CC1=C(C(=O)N2CCC[C@H]2c2nnn[nH]2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,>,6.0
CHEMBL480990,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cc(C)cc(C)c2)n2nccc2N1,,6.376750709602099
CHEMBL465124,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cc(Cl)cc(Cl)c2)n2nccc2N1,,6.853871964321762
CHEMBL464068,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cc(Cl)ccc2Cl)n2nccc2N1,,6.086186147616283
CHEMBL521104,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cc3ccccc3o2)n2nccc2N1,,6.795880017344075
CHEMBL480796,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(C)c(C)c2)n2nccc2N1,,6.1249387366083
CHEMBL2042149,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nc(C(F)(F)F)cc2N1,,6.377785977033705
CHEMBL2042147,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1,,6.906578314837765
CHEMBL2042151,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nc(Cl)cc2N1,,6.679853713888946
CHEMBL464077,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.920818753952375
CHEMBL465939,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)cc2)n2nccc2N1,,6.356547323513812
CHEMBL464067,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)cc2Cl)n2nccc2N1,,6.552841968657781
CHEMBL480019,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)s2)n2nccc2N1,,6.638272163982407
CHEMBL467631,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc3ccccc3c2)n2nccc2N1,,6.187086643357144
CHEMBL465125,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(C)c2)n2nccc2N1,,6.267606240177032
CHEMBL465930,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(Cl)c2)n2nccc2N1,,6.721246399047171
CHEMBL464066,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(Cl)c2Cl)n2nccc2N1,,6.795880017344075
CHEMBL481399,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2sc3ccccc3c2C)n2nccc2N1,,6.698970004336019
CHEMBL482381,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.154901959985743
